praia,latitude,longitude,data,hora,altura,hora_decimal,mes,ano,dia_mes,semana_ano,dia_da_semana
porto_de_imbituba,0.0,0.0,2025-11-03,08:32,0.21,8.533333333333333,11,2025,3,45,Monday
porto_de_imbituba,0.0,0.0,2025-11-03,17:10,0.5,17.166666666666668,11,2025,3,45,Monday
porto_de_imbituba,0.0,0.0,2025-12-03,00:06,0.64,0.1,12,2025,3,49,Wednesday
porto_de_imbituba,0.0,0.0,2025-12-03,08:14,0.36,8.233333333333333,12,2025,3,49,Wednesday
porto_de_imbituba,0.0,0.0,2025-12-03,10:57,0.39,10.95,12,2025,3,49,Wednesday
porto_de_imbituba,0.0,0.0,2025-12-03,14:36,0.26,14.6,12,2025,3,49,Wednesday
porto_de_imbituba,0.0,0.0,2025-01-04,02:31,0.57,2.5166666666666666,1,2025,4,1,Saturday
porto_de_imbituba,0.0,0.0,2025-01-04,10:12,0.23,10.2,1,2025,4,1,Saturday
porto_de_imbituba,0.0,0.0,2025-01-04,15:12,0.73,15.2,1,2025,4,1,Saturday
porto_de_imbituba,0.0,0.0,2025-01-04,23:23,0.42,23.383333333333333,1,2025,4,1,Saturday
porto_de_imbituba,0.0,0.0,2025-02-04,03:02,0.59,3.033333333333333,2,2025,4,6,Tuesday
porto_de_imbituba,0.0,0.0,2025-02-04,10:47,0.14,10.783333333333333,2,2025,4,6,Tuesday
porto_de_imbituba,0.0,0.0,2025-02-04,16:19,0.66,16.316666666666666,2,2025,4,6,Tuesday
porto_de_imbituba,0.0,0.0,2025-02-04,22:31,0.52,22.516666666666666,2,2025,4,6,Tuesday
porto_de_imbituba,0.0,0.0,2025-03-04,02:57,0.58,2.95,3,2025,4,10,Tuesday
porto_de_imbituba,0.0,0.0,2025-03-04,07:08,0.22,7.133333333333334,3,2025,4,10,Tuesday
porto_de_imbituba,0.0,0.0,2025-03-04,09:16,0.26,9.266666666666667,3,2025,4,10,Tuesday
porto_de_imbituba,0.0,0.0,2025-03-04,10:57,0.24,10.95,3,2025,4,10,Tuesday
porto_de_imbituba,0.0,0.0,2025-04-04,01:44,0.54,1.7333333333333334,4,2025,4,14,Friday
porto_de_imbituba,0.0,0.0,2025-04-04,03:12,0.56,3.2,4,2025,4,14,Friday
porto_de_imbituba,0.0,0.0,2025-04-04,11:42,0.17,11.7,4,2025,4,14,Friday
porto_de_imbituba,0.0,0.0,2025-04-04,17:32,0.59,17.533333333333335,4,2025,4,14,Friday
porto_de_imbituba,0.0,0.0,2025-05-04,01:12,0.55,1.2,5,2025,4,18,Sunday
porto_de_imbituba,0.0,0.0,2025-05-04,03:06,0.59,3.1,5,2025,4,18,Sunday
porto_de_imbituba,0.0,0.0,2025-05-04,07:36,0.18,7.6,5,2025,4,18,Sunday
porto_de_imbituba,0.0,0.0,2025-05-04,11:55,0.26,11.916666666666666,5,2025,4,18,Sunday
porto_de_imbituba,0.0,0.0,2025-06-04,12:38,0.2,12.633333333333333,6,2025,4,23,Wednesday
porto_de_imbituba,0.0,0.0,2025-06-04,23:46,0.66,23.766666666666666,6,2025,4,23,Wednesday
porto_de_imbituba,0.0,0.0,2025-06-04,08:10,0.18,8.166666666666666,6,2025,4,23,Wednesday
porto_de_imbituba,0.0,0.0,2025-07-04,08:10,0.18,8.166666666666666,7,2025,4,27,Friday
porto_de_imbituba,0.0,0.0,2025-07-04,11:17,0.3,11.283333333333333,7,2025,4,27,Friday
porto_de_imbituba,0.0,0.0,2025-07-04,13:02,0.28,13.033333333333333,7,2025,4,27,Friday
porto_de_imbituba,0.0,0.0,2025-07-04,17:12,0.45,17.2,7,2025,4,27,Friday
porto_de_imbituba,0.0,0.0,2025-08-04,08:01,0.37,8.016666666666667,8,2025,4,32,Monday
porto_de_imbituba,0.0,0.0,2025-08-04,09:46,0.39,9.766666666666667,8,2025,4,32,Monday
porto_de_imbituba,0.0,0.0,2025-08-04,13:59,0.21,13.983333333333333,8,2025,4,32,Monday
porto_de_imbituba,0.0,0.0,2025-08-04,23:55,0.72,23.916666666666668,8,2025,4,32,Monday
porto_de_imbituba,0.0,0.0,2025-09-04,00:21,0.77,0.35,9,2025,4,36,Thursday
porto_de_imbituba,0.0,0.0,2025-09-04,08:55,0.23,8.916666666666666,9,2025,4,36,Thursday
porto_de_imbituba,0.0,0.0,2025-09-04,12:02,0.35,12.033333333333333,9,2025,4,36,Thursday
porto_de_imbituba,0.0,0.0,2025-09-04,14:47,0.27,14.783333333333333,9,2025,4,36,Thursday
porto_de_imbituba,0.0,0.0,2025-10-04,07:32,0.39,7.533333333333333,10,2025,4,40,Saturday
porto_de_imbituba,0.0,0.0,2025-10-04,10:42,0.45,10.7,10,2025,4,40,Saturday
porto_de_imbituba,0.0,0.0,2025-10-04,15:14,0.17,15.233333333333333,10,2025,4,40,Saturday
porto_de_imbituba,0.0,0.0,2025-10-04,23:55,0.76,23.916666666666668,10,2025,4,40,Saturday
porto_de_imbituba,0.0,0.0,2025-11-04,01:04,0.77,1.0666666666666667,11,2025,4,45,Tuesday
porto_de_imbituba,0.0,0.0,2025-11-04,09:38,0.32,9.633333333333333,11,2025,4,45,Tuesday
porto_de_imbituba,0.0,0.0,2025-11-04,12:27,0.4,12.45,11,2025,4,45,Tuesday
porto_de_imbituba,0.0,0.0,2025-11-04,16:02,0.24,16.033333333333335,11,2025,4,45,Tuesday
porto_de_imbituba,0.0,0.0,2025-12-04,05:59,0.35,5.983333333333333,12,2025,4,49,Thursday
porto_de_imbituba,0.0,0.0,2025-12-04,11:17,0.53,11.283333333333333,12,2025,4,49,Thursday
porto_de_imbituba,0.0,0.0,2025-12-04,16:29,0.11,16.483333333333334,12,2025,4,49,Thursday
porto_de_imbituba,0.0,0.0,2025-01-05,02:16,0.59,2.2666666666666666,1,2025,5,1,Sunday
porto_de_imbituba,0.0,0.0,2025-01-05,06:55,0.21,6.916666666666667,1,2025,5,1,Sunday
porto_de_imbituba,0.0,0.0,2025-01-05,08:23,0.23,8.383333333333333,1,2025,5,1,Sunday
porto_de_imbituba,0.0,0.0,2025-01-05,11:01,0.15,11.016666666666667,1,2025,5,1,Sunday
porto_de_imbituba,0.0,0.0,2025-02-05,01:14,0.53,1.2333333333333334,2,2025,5,6,Wednesday
porto_de_imbituba,0.0,0.0,2025-02-05,03:08,0.56,3.1333333333333333,2,2025,5,6,Wednesday
porto_de_imbituba,0.0,0.0,2025-02-05,11:27,0.1,11.45,2,2025,5,6,Wednesday
porto_de_imbituba,0.0,0.0,2025-02-05,18:04,0.63,18.066666666666666,2,2025,5,6,Wednesday
porto_de_imbituba,0.0,0.0,2025-03-05,02:51,0.61,2.85,3,2025,5,10,Wednesday
porto_de_imbituba,0.0,0.0,2025-03-05,07:16,0.2,7.266666666666667,3,2025,5,10,Wednesday
porto_de_imbituba,0.0,0.0,2025-03-05,09:31,0.25,9.516666666666667,3,2025,5,10,Wednesday
porto_de_imbituba,0.0,0.0,2025-03-05,11:57,0.18,11.95,3,2025,5,10,Wednesday
porto_de_imbituba,0.0,0.0,2025-04-05,02:16,0.51,2.2666666666666666,4,2025,5,14,Saturday
porto_de_imbituba,0.0,0.0,2025-04-05,03:53,0.52,3.8833333333333333,4,2025,5,14,Saturday
porto_de_imbituba,0.0,0.0,2025-04-05,12:17,0.13,12.283333333333333,4,2025,5,14,Saturday
porto_de_imbituba,0.0,0.0,2025-04-05,22:01,0.64,22.016666666666666,4,2025,5,14,Saturday
porto_de_imbituba,0.0,0.0,2025-05-05,08:01,0.23,8.016666666666667,5,2025,5,19,Monday
porto_de_imbituba,0.0,0.0,2025-05-05,10:21,0.29,10.35,5,2025,5,19,Monday
porto_de_imbituba,0.0,0.0,2025-05-05,12:59,0.21,12.983333333333333,5,2025,5,19,Monday
porto_de_imbituba,0.0,0.0,2025-06-05,03:19,0.48,3.3166666666666664,6,2025,5,23,Thursday
porto_de_imbituba,0.0,0.0,2025-06-05,04:49,0.49,4.816666666666666,6,2025,5,23,Thursday
porto_de_imbituba,0.0,0.0,2025-06-05,13:29,0.15,13.483333333333333,6,2025,5,23,Thursday
porto_de_imbituba,0.0,0.0,2025-06-05,22:29,0.68,22.483333333333334,6,2025,5,23,Thursday
porto_de_imbituba,0.0,0.0,2025-07-05,00:04,0.74,0.06666666666666667,7,2025,5,27,Saturday
porto_de_imbituba,0.0,0.0,2025-07-05,08:49,0.29,8.816666666666666,7,2025,5,27,Saturday
porto_de_imbituba,0.0,0.0,2025-07-05,11:02,0.34,11.033333333333333,7,2025,5,27,Saturday
porto_de_imbituba,0.0,0.0,2025-07-05,14:12,0.23,14.2,7,2025,5,27,Saturday
porto_de_imbituba,0.0,0.0,2025-08-05,04:08,0.43,4.133333333333334,8,2025,5,32,Tuesday
porto_de_imbituba,0.0,0.0,2025-08-05,07:47,0.45,7.783333333333333,8,2025,5,32,Tuesday
porto_de_imbituba,0.0,0.0,2025-08-05,09:46,0.47,9.766666666666667,8,2025,5,32,Tuesday
porto_de_imbituba,0.0,0.0,2025-08-05,14:46,0.14,14.766666666666667,8,2025,5,32,Tuesday
porto_de_imbituba,0.0,0.0,2025-09-05,00:47,0.69,0.7833333333333333,9,2025,5,36,Friday
porto_de_imbituba,0.0,0.0,2025-09-05,09:44,0.37,9.733333333333333,9,2025,5,36,Friday
porto_de_imbituba,0.0,0.0,2025-09-05,11:34,0.39,11.566666666666666,9,2025,5,36,Friday
porto_de_imbituba,0.0,0.0,2025-09-05,15:17,0.23,15.283333333333333,9,2025,5,36,Friday
porto_de_imbituba,0.0,0.0,2025-10-05,04:51,0.39,4.85,10,2025,5,40,Sunday
porto_de_imbituba,0.0,0.0,2025-10-05,10:23,0.54,10.383333333333333,10,2025,5,40,Sunday
porto_de_imbituba,0.0,0.0,2025-10-05,15:55,0.12,15.916666666666666,10,2025,5,40,Sunday
porto_de_imbituba,0.0,0.0,2025-10-05,23:36,0.73,23.6,10,2025,5,40,Sunday
porto_de_imbituba,0.0,0.0,2025-11-05,01:12,0.62,1.2,11,2025,5,45,Wednesday
porto_de_imbituba,0.0,0.0,2025-11-05,04:49,0.5,4.816666666666666,11,2025,5,45,Wednesday
porto_de_imbituba,0.0,0.0,2025-11-05,07:36,0.55,7.6,11,2025,5,45,Wednesday
porto_de_imbituba,0.0,0.0,2025-11-05,16:27,0.23,16.45,11,2025,5,45,Wednesday
porto_de_imbituba,0.0,0.0,2025-12-05,05:29,0.34,5.483333333333333,12,2025,5,49,Friday
porto_de_imbituba,0.0,0.0,2025-12-05,11:04,0.61,11.066666666666666,12,2025,5,49,Friday
porto_de_imbituba,0.0,0.0,2025-12-05,17:01,0.1,17.016666666666666,12,2025,5,49,Friday
porto_de_imbituba,0.0,0.0,2025-01-06,01:38,0.6,1.6333333333333333,1,2025,6,2,Monday
porto_de_imbituba,0.0,0.0,2025-01-06,03:44,0.65,3.7333333333333334,1,2025,6,2,Monday
porto_de_imbituba,0.0,0.0,2025-01-06,12:36,0.16,12.6,1,2025,6,2,Monday
porto_de_imbituba,0.0,0.0,2025-01-06,18:59,0.49,18.983333333333334,1,2025,6,2,Monday
porto_de_imbituba,0.0,0.0,2025-02-06,02:02,0.47,2.033333333333333,2,2025,6,6,Thursday
porto_de_imbituba,0.0,0.0,2025-02-06,05:01,0.56,5.016666666666667,2,2025,6,6,Thursday
porto_de_imbituba,0.0,0.0,2025-02-06,13:04,0.12,13.066666666666666,2,2025,6,6,Thursday
porto_de_imbituba,0.0,0.0,2025-02-06,21:02,0.62,21.033333333333335,2,2025,6,6,Thursday
porto_de_imbituba,0.0,0.0,2025-03-06,02:04,0.58,2.066666666666667,3,2025,6,10,Thursday
porto_de_imbituba,0.0,0.0,2025-03-06,04:42,0.65,4.7,3,2025,6,10,Thursday
porto_de_imbituba,0.0,0.0,2025-03-06,13:46,0.22,13.766666666666667,3,2025,6,10,Thursday
porto_de_imbituba,0.0,0.0,2025-03-06,19:55,0.46,19.916666666666668,3,2025,6,10,Thursday
porto_de_imbituba,0.0,0.0,2025-04-06,02:55,0.44,2.9166666666666665,4,2025,6,14,Sunday
porto_de_imbituba,0.0,0.0,2025-04-06,05:59,0.54,5.983333333333333,4,2025,6,14,Sunday
porto_de_imbituba,0.0,0.0,2025-04-06,14:12,0.15,14.2,4,2025,6,14,Sunday
porto_de_imbituba,0.0,0.0,2025-04-06,22:19,0.62,22.316666666666666,4,2025,6,14,Sunday
porto_de_imbituba,0.0,0.0,2025-05-06,00:25,0.58,0.4166666666666667,5,2025,6,19,Tuesday
porto_de_imbituba,0.0,0.0,2025-05-06,02:51,0.54,2.85,5,2025,6,19,Tuesday
porto_de_imbituba,0.0,0.0,2025-05-06,05:44,0.62,5.733333333333333,5,2025,6,19,Tuesday
porto_de_imbituba,0.0,0.0,2025-05-06,14:53,0.26,14.883333333333333,5,2025,6,19,Tuesday
porto_de_imbituba,0.0,0.0,2025-06-06,03:42,0.41,3.7,6,2025,6,23,Friday
porto_de_imbituba,0.0,0.0,2025-06-06,09:49,0.54,9.816666666666666,6,2025,6,23,Friday
porto_de_imbituba,0.0,0.0,2025-06-06,15:25,0.19,15.416666666666666,6,2025,6,23,Friday
porto_de_imbituba,0.0,0.0,2025-06-06,23:16,0.61,23.266666666666666,6,2025,6,23,Friday
porto_de_imbituba,0.0,0.0,2025-07-06,00:53,0.51,0.8833333333333333,7,2025,6,27,Sunday
porto_de_imbituba,0.0,0.0,2025-07-06,03:23,0.47,3.3833333333333333,7,2025,6,27,Sunday
porto_de_imbituba,0.0,0.0,2025-07-06,07:04,0.59,7.066666666666666,7,2025,6,27,Sunday
porto_de_imbituba,0.0,0.0,2025-07-06,15:59,0.29,15.983333333333333,7,2025,6,27,Sunday
porto_de_imbituba,0.0,0.0,2025-08-06,04:23,0.37,4.383333333333334,8,2025,6,32,Wednesday
porto_de_imbituba,0.0,0.0,2025-08-06,10:40,0.59,10.666666666666666,8,2025,6,32,Wednesday
porto_de_imbituba,0.0,0.0,2025-08-06,16:44,0.21,16.733333333333334,8,2025,6,32,Wednesday
porto_de_imbituba,0.0,0.0,2025-08-06,23:53,0.58,23.883333333333333,8,2025,6,32,Wednesday
porto_de_imbituba,0.0,0.0,2025-09-06,04:06,0.4,4.1,9,2025,6,36,Saturday
porto_de_imbituba,0.0,0.0,2025-09-06,08:34,0.59,8.566666666666666,9,2025,6,36,Saturday
porto_de_imbituba,0.0,0.0,2025-09-06,17:01,0.29,17.016666666666666,9,2025,6,36,Saturday
porto_de_imbituba,0.0,0.0,2025-09-06,23:12,0.53,23.2,9,2025,6,36,Saturday
porto_de_imbituba,0.0,0.0,2025-10-06,05:21,0.31,5.35,10,2025,6,41,Monday
porto_de_imbituba,0.0,0.0,2025-10-06,11:49,0.64,11.816666666666666,10,2025,6,41,Monday
porto_de_imbituba,0.0,0.0,2025-10-06,17:47,0.24,17.783333333333335,10,2025,6,41,Monday
porto_de_imbituba,0.0,0.0,2025-11-06,05:01,0.33,5.016666666666667,11,2025,6,45,Thursday
porto_de_imbituba,0.0,0.0,2025-11-06,10:04,0.62,10.066666666666666,11,2025,6,45,Thursday
porto_de_imbituba,0.0,0.0,2025-11-06,17:55,0.3,17.916666666666668,11,2025,6,45,Thursday
porto_de_imbituba,0.0,0.0,2025-11-06,23:08,0.57,23.133333333333333,11,2025,6,45,Thursday
porto_de_imbituba,0.0,0.0,2025-12-06,00:21,0.54,0.35,12,2025,6,49,Saturday
porto_de_imbituba,0.0,0.0,2025-12-06,06:04,0.24,6.066666666666666,12,2025,6,49,Saturday
porto_de_imbituba,0.0,0.0,2025-12-06,13:04,0.71,13.066666666666666,12,2025,6,49,Saturday
porto_de_imbituba,0.0,0.0,2025-12-06,18:55,0.27,18.916666666666668,12,2025,6,49,Saturday
porto_de_imbituba,0.0,0.0,2025-01-07,04:40,0.71,4.666666666666667,1,2025,7,2,Tuesday
porto_de_imbituba,0.0,0.0,2025-01-07,13:01,0.24,13.016666666666667,1,2025,7,2,Tuesday
porto_de_imbituba,0.0,0.0,2025-01-07,17:53,0.52,17.883333333333333,1,2025,7,2,Tuesday
porto_de_imbituba,0.0,0.0,2025-01-07,22:02,0.42,22.033333333333335,1,2025,7,2,Tuesday
porto_de_imbituba,0.0,0.0,2025-02-07,01:31,0.43,1.5166666666666666,2,2025,7,6,Friday
porto_de_imbituba,0.0,0.0,2025-02-07,05:16,0.62,5.266666666666667,2,2025,7,6,Friday
porto_de_imbituba,0.0,0.0,2025-02-07,13:46,0.24,13.766666666666667,2,2025,7,6,Friday
porto_de_imbituba,0.0,0.0,2025-02-07,18:21,0.51,18.35,2,2025,7,6,Friday
porto_de_imbituba,0.0,0.0,2025-03-07,05:23,0.67,5.383333333333334,3,2025,7,10,Friday
porto_de_imbituba,0.0,0.0,2025-03-07,14:04,0.31,14.066666666666666,3,2025,7,10,Friday
porto_de_imbituba,0.0,0.0,2025-03-07,18:27,0.5,18.45,3,2025,7,10,Friday
porto_de_imbituba,0.0,0.0,2025-03-07,23:02,0.42,23.033333333333335,3,2025,7,10,Friday
porto_de_imbituba,0.0,0.0,2025-04-07,02:25,0.41,2.4166666666666665,4,2025,7,15,Monday
porto_de_imbituba,0.0,0.0,2025-04-07,06:17,0.56,6.283333333333333,4,2025,7,15,Monday
porto_de_imbituba,0.0,0.0,2025-04-07,09:49,0.53,9.816666666666666,4,2025,7,15,Monday
porto_de_imbituba,0.0,0.0,2025-04-07,15:08,0.32,15.133333333333333,4,2025,7,15,Monday
porto_de_imbituba,0.0,0.0,2025-05-07,06:31,0.61,6.516666666666667,5,2025,7,19,Wednesday
porto_de_imbituba,0.0,0.0,2025-05-07,15:19,0.36,15.316666666666666,5,2025,7,19,Wednesday
porto_de_imbituba,0.0,0.0,2025-05-07,19:16,0.48,19.266666666666666,5,2025,7,19,Wednesday
porto_de_imbituba,0.0,0.0,2025-05-07,22:57,0.45,22.95,5,2025,7,19,Wednesday
porto_de_imbituba,0.0,0.0,2025-06-07,03:19,0.37,3.3166666666666664,6,2025,7,23,Saturday
porto_de_imbituba,0.0,0.0,2025-06-07,12:08,0.59,12.133333333333333,6,2025,7,23,Saturday
porto_de_imbituba,0.0,0.0,2025-06-07,16:44,0.36,16.733333333333334,6,2025,7,23,Saturday
porto_de_imbituba,0.0,0.0,2025-06-07,19:25,0.44,19.416666666666668,6,2025,7,23,Saturday
porto_de_imbituba,0.0,0.0,2025-07-07,03:06,0.38,3.1,7,2025,7,28,Monday
porto_de_imbituba,0.0,0.0,2025-07-07,07:59,0.56,7.983333333333333,7,2025,7,28,Monday
porto_de_imbituba,0.0,0.0,2025-07-07,16:44,0.38,16.733333333333334,7,2025,7,28,Monday
porto_de_imbituba,0.0,0.0,2025-07-07,21:02,0.48,21.033333333333335,7,2025,7,28,Monday
porto_de_imbituba,0.0,0.0,2025-08-07,00:29,0.46,0.48333333333333334,8,2025,7,32,Thursday
porto_de_imbituba,0.0,0.0,2025-08-07,04:29,0.31,4.483333333333333,8,2025,7,32,Thursday
porto_de_imbituba,0.0,0.0,2025-08-07,13:06,0.67,13.1,8,2025,7,32,Thursday
porto_de_imbituba,0.0,0.0,2025-08-07,17:57,0.38,17.95,8,2025,7,32,Thursday
porto_de_imbituba,0.0,0.0,2025-09-07,04:10,0.32,4.166666666666667,9,2025,7,36,Sunday
porto_de_imbituba,0.0,0.0,2025-09-07,10:02,0.57,10.033333333333333,9,2025,7,36,Sunday
porto_de_imbituba,0.0,0.0,2025-09-07,12:53,0.55,12.883333333333333,9,2025,7,36,Sunday
porto_de_imbituba,0.0,0.0,2025-09-07,17:42,0.38,17.7,9,2025,7,36,Sunday
porto_de_imbituba,0.0,0.0,2025-10-07,01:06,0.45,1.1,10,2025,7,41,Tuesday
porto_de_imbituba,0.0,0.0,2025-10-07,05:46,0.23,5.766666666666667,10,2025,7,41,Tuesday
porto_de_imbituba,0.0,0.0,2025-10-07,13:47,0.74,13.783333333333333,10,2025,7,41,Tuesday
porto_de_imbituba,0.0,0.0,2025-10-07,19:02,0.38,19.033333333333335,10,2025,7,41,Tuesday
porto_de_imbituba,0.0,0.0,2025-11-07,05:21,0.25,5.35,11,2025,7,45,Friday
porto_de_imbituba,0.0,0.0,2025-11-07,12:55,0.61,12.916666666666666,11,2025,7,45,Friday
porto_de_imbituba,0.0,0.0,2025-11-07,18:40,0.37,18.666666666666668,11,2025,7,45,Friday
porto_de_imbituba,0.0,0.0,2025-11-07,23:25,0.54,23.416666666666668,11,2025,7,45,Friday
porto_de_imbituba,0.0,0.0,2025-12-07,01:38,0.45,1.6333333333333333,12,2025,7,49,Sunday
porto_de_imbituba,0.0,0.0,2025-12-07,06:32,0.13,6.533333333333333,12,2025,7,49,Sunday
porto_de_imbituba,0.0,0.0,2025-12-07,14:17,0.78,14.283333333333333,12,2025,7,49,Sunday
porto_de_imbituba,0.0,0.0,2025-12-07,19:49,0.4,19.816666666666666,12,2025,7,49,Sunday
porto_de_imbituba,0.0,0.0,2025-01-08,00:19,0.36,0.31666666666666665,1,2025,8,2,Wednesday
porto_de_imbituba,0.0,0.0,2025-01-08,05:34,0.61,5.566666666666666,1,2025,8,2,Wednesday
porto_de_imbituba,0.0,0.0,2025-01-08,10:53,0.46,10.883333333333333,1,2025,8,2,Wednesday
porto_de_imbituba,0.0,0.0,2025-01-08,12:59,0.46,12.983333333333333,1,2025,8,2,Wednesday
porto_de_imbituba,0.0,0.0,2025-02-08,00:08,0.4,0.13333333333333333,2,2025,8,6,Saturday
porto_de_imbituba,0.0,0.0,2025-02-08,02:47,0.35,2.783333333333333,2,2025,8,6,Saturday
porto_de_imbituba,0.0,0.0,2025-02-08,12:53,0.69,12.883333333333333,2,2025,8,6,Saturday
porto_de_imbituba,0.0,0.0,2025-02-08,21:38,0.31,21.633333333333333,2,2025,8,6,Saturday
porto_de_imbituba,0.0,0.0,2025-03-08,02:16,0.35,2.2666666666666666,3,2025,8,10,Saturday
porto_de_imbituba,0.0,0.0,2025-03-08,07:01,0.53,7.016666666666667,3,2025,8,10,Saturday
porto_de_imbituba,0.0,0.0,2025-03-08,09:25,0.51,9.416666666666666,3,2025,8,10,Saturday
porto_de_imbituba,0.0,0.0,2025-03-08,12:44,0.54,12.733333333333333,3,2025,8,10,Saturday
porto_de_imbituba,0.0,0.0,2025-04-08,00:46,0.41,0.7666666666666667,4,2025,8,15,Tuesday
porto_de_imbituba,0.0,0.0,2025-04-08,04:06,0.29,4.1,4,2025,8,15,Tuesday
porto_de_imbituba,0.0,0.0,2025-04-08,13:29,0.75,13.483333333333333,4,2025,8,15,Tuesday
porto_de_imbituba,0.0,0.0,2025-04-08,22:08,0.35,22.133333333333333,4,2025,8,15,Tuesday
porto_de_imbituba,0.0,0.0,2025-05-08,03:29,0.31,3.4833333333333334,5,2025,8,19,Thursday
porto_de_imbituba,0.0,0.0,2025-05-08,13:02,0.61,13.033333333333333,5,2025,8,19,Thursday
porto_de_imbituba,0.0,0.0,2025-05-08,17:53,0.42,17.883333333333333,5,2025,8,19,Thursday
porto_de_imbituba,0.0,0.0,2025-05-08,23:57,0.47,23.95,5,2025,8,19,Thursday
porto_de_imbituba,0.0,0.0,2025-06-08,01:06,0.43,1.1,6,2025,8,23,Sunday
porto_de_imbituba,0.0,0.0,2025-06-08,05:36,0.2,5.6,6,2025,8,23,Sunday
porto_de_imbituba,0.0,0.0,2025-06-08,14:01,0.78,14.016666666666667,6,2025,8,23,Sunday
porto_de_imbituba,0.0,0.0,2025-06-08,19:06,0.43,19.1,6,2025,8,23,Sunday
porto_de_imbituba,0.0,0.0,2025-07-08,04:46,0.25,4.766666666666667,7,2025,8,28,Tuesday
porto_de_imbituba,0.0,0.0,2025-07-08,13:17,0.67,13.283333333333333,7,2025,8,28,Tuesday
porto_de_imbituba,0.0,0.0,2025-07-08,18:47,0.39,18.783333333333335,7,2025,8,28,Tuesday
porto_de_imbituba,0.0,0.0,2025-08-08,01:21,0.46,1.35,8,2025,8,32,Friday
porto_de_imbituba,0.0,0.0,2025-08-08,06:21,0.1,6.35,8,2025,8,32,Friday
porto_de_imbituba,0.0,0.0,2025-08-08,13:49,0.78,13.816666666666666,8,2025,8,32,Friday
porto_de_imbituba,0.0,0.0,2025-08-08,19:29,0.41,19.483333333333334,8,2025,8,32,Friday
porto_de_imbituba,0.0,0.0,2025-09-08,00:19,0.5,0.31666666666666665,9,2025,8,37,Monday
porto_de_imbituba,0.0,0.0,2025-09-08,05:47,0.18,5.783333333333333,9,2025,8,37,Monday
porto_de_imbituba,0.0,0.0,2025-09-08,13:32,0.72,13.533333333333333,9,2025,8,37,Monday
porto_de_imbituba,0.0,0.0,2025-09-08,19:16,0.37,19.266666666666666,9,2025,8,37,Monday
porto_de_imbituba,0.0,0.0,2025-10-08,07:06,0.03,7.1,10,2025,8,41,Wednesday
porto_de_imbituba,0.0,0.0,2025-10-08,13:59,0.77,13.983333333333333,10,2025,8,41,Wednesday
porto_de_imbituba,0.0,0.0,2025-10-08,19:59,0.4,19.983333333333334,10,2025,8,41,Wednesday
porto_de_imbituba,0.0,0.0,2025-10-08,23:53,0.63,23.883333333333333,10,2025,8,41,Wednesday
porto_de_imbituba,0.0,0.0,2025-11-08,00:29,0.54,0.48333333333333334,11,2025,8,45,Saturday
porto_de_imbituba,0.0,0.0,2025-11-08,06:27,0.1,6.45,11,2025,8,45,Saturday
porto_de_imbituba,0.0,0.0,2025-11-08,13:42,0.76,13.7,11,2025,8,45,Saturday
porto_de_imbituba,0.0,0.0,2025-11-08,19:57,0.35,19.95,11,2025,8,45,Saturday
porto_de_imbituba,0.0,0.0,2025-12-08,07:47,-0.01,7.783333333333333,12,2025,8,50,Monday
porto_de_imbituba,0.0,0.0,2025-12-08,14:12,0.75,14.2,12,2025,8,50,Monday
porto_de_imbituba,0.0,0.0,2025-12-08,20:17,0.38,20.283333333333335,12,2025,8,50,Monday
porto_de_imbituba,0.0,0.0,2025-01-09,02:53,0.29,2.8833333333333333,1,2025,9,2,Thursday
porto_de_imbituba,0.0,0.0,2025-01-09,12:51,0.67,12.85,1,2025,9,2,Thursday
porto_de_imbituba,0.0,0.0,2025-01-09,20:12,0.39,20.2,1,2025,9,2,Thursday
porto_de_imbituba,0.0,0.0,2025-01-09,23:49,0.46,23.816666666666666,1,2025,9,2,Thursday
porto_de_imbituba,0.0,0.0,2025-02-09,00:51,0.44,0.85,2,2025,9,6,Sunday
porto_de_imbituba,0.0,0.0,2025-02-09,05:23,0.18,5.383333333333334,2,2025,9,6,Sunday
porto_de_imbituba,0.0,0.0,2025-02-09,13:49,0.76,13.816666666666666,2,2025,9,6,Sunday
porto_de_imbituba,0.0,0.0,2025-02-09,18:46,0.44,18.766666666666666,2,2025,9,6,Sunday
porto_de_imbituba,0.0,0.0,2025-03-09,04:04,0.24,4.066666666666666,3,2025,9,10,Sunday
porto_de_imbituba,0.0,0.0,2025-03-09,13:02,0.72,13.033333333333333,3,2025,9,10,Sunday
porto_de_imbituba,0.0,0.0,2025-03-09,18:55,0.37,18.916666666666668,3,2025,9,10,Sunday
porto_de_imbituba,0.0,0.0,2025-04-09,00:51,0.49,0.85,4,2025,9,15,Wednesday
porto_de_imbituba,0.0,0.0,2025-04-09,06:06,0.1,6.1,4,2025,9,15,Wednesday
porto_de_imbituba,0.0,0.0,2025-04-09,13:10,0.73,13.166666666666666,4,2025,9,15,Wednesday
porto_de_imbituba,0.0,0.0,2025-04-09,18:59,0.4,18.983333333333334,4,2025,9,15,Wednesday
porto_de_imbituba,0.0,0.0,2025-05-09,00:08,0.51,0.13333333333333333,5,2025,9,19,Friday
porto_de_imbituba,0.0,0.0,2025-05-09,05:19,0.17,5.316666666666666,5,2025,9,19,Friday
porto_de_imbituba,0.0,0.0,2025-05-09,13:14,0.77,13.233333333333333,5,2025,9,19,Friday
